ltable_id,rtable_id,label
dblp_b_1239,scholar_50005,FALSE
dblp_b_1802,scholar_18328,FALSE
dblp_b_160,scholar_29067,TRUE
dblp_b_95,scholar_17171,FALSE
dblp_b_295,scholar_12540,FALSE
dblp_b_2396,scholar_50005,FALSE
dblp_b_1633,scholar_21421,FALSE
dblp_b_1203,scholar_37005,TRUE
dblp_b_2491,scholar_11839,FALSE
dblp_b_1632,scholar_30538,FALSE
dblp_b_2564,scholar_50416,FALSE
dblp_b_1688,scholar_28228,FALSE
dblp_b_2538,scholar_3956,FALSE
dblp_b_772,scholar_55545,FALSE
dblp_b_1326,scholar_50886,FALSE
dblp_b_1213,scholar_22605,FALSE
dblp_b_1539,scholar_31853,FALSE
dblp_b_483,scholar_12540,FALSE
dblp_b_151,scholar_44760,FALSE
dblp_b_140,scholar_62587,FALSE
dblp_b_632,scholar_11740,FALSE
dblp_b_581,scholar_27784,FALSE
dblp_b_2588,scholar_58131,FALSE
dblp_b_1868,scholar_46106,FALSE
dblp_b_2098,scholar_20236,TRUE
dblp_b_2588,scholar_40962,FALSE
dblp_b_2316,scholar_52986,TRUE
dblp_b_937,scholar_26796,FALSE
dblp_b_736,scholar_33405,FALSE
dblp_b_2554,scholar_49400,FALSE
dblp_b_2513,scholar_23948,FALSE
dblp_b_284,scholar_37492,FALSE
dblp_b_250,scholar_191,TRUE
dblp_b_1146,scholar_17214,FALSE
dblp_b_2455,scholar_54977,FALSE
dblp_b_1421,scholar_6070,FALSE
dblp_b_732,scholar_11384,FALSE
dblp_b_798,scholar_4615,FALSE
dblp_b_546,scholar_7917,FALSE
dblp_b_1958,scholar_38466,FALSE
dblp_b_1125,scholar_12344,FALSE
dblp_b_211,scholar_22542,FALSE
dblp_b_19,scholar_54663,FALSE
dblp_b_2211,scholar_22913,FALSE
dblp_b_2278,scholar_18076,TRUE
dblp_b_2126,scholar_5072,FALSE
dblp_b_767,scholar_57406,FALSE
dblp_b_1288,scholar_51361,FALSE
dblp_b_485,scholar_48282,TRUE
dblp_b_1288,scholar_33382,FALSE
dblp_b_640,scholar_61686,TRUE
dblp_b_1785,scholar_50474,FALSE
dblp_b_1802,scholar_11983,FALSE
dblp_b_82,scholar_10560,FALSE
dblp_b_997,scholar_16205,FALSE
dblp_b_1518,scholar_53286,FALSE
dblp_b_2538,scholar_41055,FALSE
dblp_b_1842,scholar_23948,FALSE
dblp_b_336,scholar_31381,FALSE
dblp_b_2228,scholar_48910,FALSE
dblp_b_1051,scholar_24841,FALSE
dblp_b_1735,scholar_22251,TRUE
dblp_b_924,scholar_31474,FALSE
dblp_b_1868,scholar_53780,FALSE
dblp_b_228,scholar_4198,FALSE
dblp_b_151,scholar_23392,FALSE
dblp_b_1761,scholar_14929,FALSE
dblp_b_1749,scholar_45662,FALSE
dblp_b_2295,scholar_14876,FALSE
dblp_b_1828,scholar_53123,FALSE
dblp_b_1120,scholar_15368,TRUE
dblp_b_2298,scholar_53793,FALSE
dblp_b_1650,scholar_29140,TRUE
dblp_b_1986,scholar_36689,FALSE
dblp_b_713,scholar_9528,FALSE
dblp_b_157,scholar_34869,FALSE
dblp_b_730,scholar_27013,TRUE
dblp_b_201,scholar_58963,FALSE
dblp_b_1876,scholar_27533,TRUE
dblp_b_2483,scholar_5805,FALSE
dblp_b_2342,scholar_56451,FALSE
dblp_b_1840,scholar_42920,FALSE
dblp_b_600,scholar_2762,FALSE
dblp_b_151,scholar_33230,TRUE
dblp_b_272,scholar_26244,FALSE
dblp_b_713,scholar_27470,FALSE
dblp_b_600,scholar_21463,FALSE
dblp_b_288,scholar_12676,FALSE
dblp_b_2256,scholar_58484,FALSE
dblp_b_2598,scholar_39695,TRUE
dblp_b_1133,scholar_60846,TRUE
dblp_b_2304,scholar_8482,FALSE
dblp_b_1369,scholar_12273,FALSE
dblp_b_899,scholar_63795,FALSE
dblp_b_2344,scholar_53752,TRUE
dblp_b_2140,scholar_56055,FALSE
dblp_b_859,scholar_20876,FALSE
dblp_b_566,scholar_39722,TRUE
dblp_b_531,scholar_52292,TRUE
dblp_b_66,scholar_14340,TRUE
dblp_b_1840,scholar_16974,FALSE
dblp_b_2500,scholar_31468,FALSE
dblp_b_517,scholar_32680,TRUE
dblp_b_2560,scholar_59538,FALSE
dblp_b_667,scholar_38092,FALSE
dblp_b_2380,scholar_468,FALSE
dblp_b_1794,scholar_2245,FALSE
dblp_b_840,scholar_26789,FALSE
dblp_b_2064,scholar_31209,FALSE
dblp_b_70,scholar_39434,FALSE
dblp_b_657,scholar_35825,FALSE
dblp_b_132,scholar_46004,TRUE
dblp_b_1852,scholar_31322,FALSE
dblp_b_1698,scholar_37800,TRUE
dblp_b_1901,scholar_31343,FALSE
dblp_b_542,scholar_12222,FALSE
dblp_b_304,scholar_23632,TRUE
dblp_b_1794,scholar_63259,FALSE
dblp_b_1600,scholar_59439,FALSE
dblp_b_652,scholar_45386,FALSE
dblp_b_612,scholar_20602,FALSE
dblp_b_1732,scholar_52821,FALSE
dblp_b_1161,scholar_27113,FALSE
dblp_b_1127,scholar_3034,FALSE
dblp_b_1762,scholar_18023,FALSE
dblp_b_417,scholar_8098,TRUE
dblp_b_2538,scholar_40686,FALSE
dblp_b_713,scholar_22336,FALSE
dblp_b_1161,scholar_31053,FALSE
dblp_b_1580,scholar_4688,FALSE
dblp_b_2603,scholar_2235,FALSE
dblp_b_2519,scholar_51273,FALSE
dblp_b_1712,scholar_27270,TRUE
dblp_b_2216,scholar_28828,TRUE
dblp_b_1541,scholar_10645,TRUE
dblp_b_2564,scholar_52821,FALSE
dblp_b_1612,scholar_17775,FALSE
dblp_b_882,scholar_45884,FALSE
dblp_b_1792,scholar_50220,FALSE
dblp_b_362,scholar_1283,FALSE
dblp_b_2558,scholar_1319,FALSE
dblp_b_19,scholar_25994,FALSE
dblp_b_1909,scholar_61931,TRUE
dblp_b_1807,scholar_19405,FALSE
dblp_b_1840,scholar_46429,FALSE
dblp_b_72,scholar_12227,TRUE
dblp_b_2097,scholar_30419,FALSE
dblp_b_993,scholar_4723,FALSE
dblp_b_1829,scholar_44025,FALSE
dblp_b_140,scholar_11250,FALSE
dblp_b_847,scholar_3135,FALSE
dblp_b_528,scholar_42998,FALSE
dblp_b_15,scholar_45945,FALSE
dblp_b_1948,scholar_33463,TRUE
dblp_b_2320,scholar_21956,TRUE
dblp_b_1133,scholar_43876,FALSE
dblp_b_1433,scholar_6714,TRUE
dblp_b_2280,scholar_27909,FALSE
dblp_b_484,scholar_32167,FALSE
dblp_b_182,scholar_43777,FALSE
dblp_b_1292,scholar_58865,FALSE
dblp_b_95,scholar_20480,FALSE
dblp_b_1518,scholar_63938,FALSE
dblp_b_1065,scholar_22074,FALSE
dblp_b_2309,scholar_15135,FALSE
dblp_b_1127,scholar_36236,FALSE
dblp_b_2498,scholar_37872,TRUE
dblp_b_675,scholar_33970,TRUE
dblp_b_1923,scholar_34084,FALSE
dblp_b_1944,scholar_41733,FALSE
dblp_b_840,scholar_24285,FALSE
dblp_b_961,scholar_61810,FALSE
dblp_b_1773,scholar_37108,FALSE
dblp_b_2343,scholar_22282,FALSE
dblp_b_1429,scholar_23677,FALSE
dblp_b_2185,scholar_20657,TRUE
dblp_b_1821,scholar_34018,FALSE
dblp_b_66,scholar_52479,TRUE
dblp_b_1388,scholar_16234,TRUE
dblp_b_1229,scholar_26734,FALSE
dblp_b_441,scholar_12890,FALSE
dblp_b_2248,scholar_53911,TRUE
dblp_b_708,scholar_32830,FALSE
dblp_b_86,scholar_7114,FALSE
dblp_b_350,scholar_53424,FALSE
dblp_b_1643,scholar_17648,FALSE
dblp_b_1049,scholar_18476,FALSE
dblp_b_2468,scholar_32020,FALSE
dblp_b_2263,scholar_62155,FALSE
dblp_b_1526,scholar_36198,FALSE
dblp_b_1518,scholar_50245,FALSE
dblp_b_267,scholar_22839,FALSE
dblp_b_548,scholar_18057,FALSE
dblp_b_1842,scholar_6326,FALSE
dblp_b_1545,scholar_16240,TRUE
dblp_b_2456,scholar_23243,FALSE
dblp_b_1798,scholar_38179,TRUE
dblp_b_2266,scholar_28831,TRUE
dblp_b_326,scholar_39715,FALSE
dblp_b_2310,scholar_22336,FALSE
dblp_b_228,scholar_46326,FALSE
dblp_b_425,scholar_6348,FALSE
dblp_b_1124,scholar_35609,FALSE
dblp_b_783,scholar_16272,FALSE
dblp_b_1518,scholar_29061,FALSE
dblp_b_2238,scholar_58902,TRUE
dblp_b_2203,scholar_53001,FALSE
dblp_b_105,scholar_53957,TRUE
dblp_b_1408,scholar_62372,FALSE
dblp_b_1049,scholar_11310,FALSE
dblp_b_176,scholar_57077,FALSE
dblp_b_1431,scholar_46661,FALSE
dblp_b_829,scholar_1303,FALSE
dblp_b_1645,scholar_22913,FALSE
dblp_b_1727,scholar_2364,FALSE
dblp_b_177,scholar_25510,FALSE
dblp_b_659,scholar_51847,FALSE
dblp_b_758,scholar_11839,FALSE
dblp_b_1475,scholar_14259,FALSE
dblp_b_1338,scholar_40741,FALSE
dblp_b_1746,scholar_13262,FALSE
dblp_b_2495,scholar_43868,FALSE
dblp_b_1639,scholar_24084,FALSE
dblp_b_2600,scholar_4303,TRUE
dblp_b_278,scholar_39715,FALSE
dblp_b_1181,scholar_31873,FALSE
dblp_b_151,scholar_27827,FALSE
dblp_b_988,scholar_36484,FALSE
dblp_b_2375,scholar_2054,TRUE
dblp_b_1288,scholar_25994,FALSE
dblp_b_2562,scholar_53464,FALSE
dblp_b_953,scholar_46297,FALSE
dblp_b_95,scholar_1459,FALSE
dblp_b_2342,scholar_27909,FALSE
dblp_b_1681,scholar_31053,FALSE
dblp_b_1683,scholar_44912,FALSE
dblp_b_288,scholar_41015,FALSE
dblp_b_1356,scholar_61593,FALSE
dblp_b_1365,scholar_9111,FALSE
dblp_b_1203,scholar_17976,FALSE
dblp_b_95,scholar_26835,FALSE
dblp_b_1307,scholar_53022,FALSE
dblp_b_1999,scholar_23560,FALSE
dblp_b_18,scholar_30289,FALSE
dblp_b_2300,scholar_41942,FALSE
dblp_b_960,scholar_63466,FALSE
dblp_b_658,scholar_6795,FALSE
dblp_b_2507,scholar_24504,FALSE
dblp_b_842,scholar_8129,FALSE
dblp_b_1793,scholar_43934,FALSE
dblp_b_408,scholar_11202,FALSE
dblp_b_2029,scholar_40109,FALSE
dblp_b_2232,scholar_59439,FALSE
dblp_b_2118,scholar_35803,FALSE
dblp_b_1829,scholar_46640,FALSE
dblp_b_1857,scholar_32837,TRUE
dblp_b_497,scholar_24144,FALSE
dblp_b_604,scholar_42983,FALSE
dblp_b_268,scholar_5546,FALSE
dblp_b_2562,scholar_38405,FALSE
dblp_b_2297,scholar_15034,FALSE
dblp_b_1316,scholar_29676,FALSE
dblp_b_384,scholar_21463,TRUE
dblp_b_1894,scholar_33661,TRUE
dblp_b_1828,scholar_33407,FALSE
dblp_b_2427,scholar_723,FALSE
dblp_b_1432,scholar_8189,FALSE
dblp_b_839,scholar_48864,FALSE
dblp_b_2467,scholar_18337,FALSE
dblp_b_911,scholar_40052,FALSE
dblp_b_131,scholar_5370,FALSE
dblp_b_1348,scholar_13435,FALSE
dblp_b_363,scholar_52956,FALSE
dblp_b_1213,scholar_4312,FALSE
dblp_b_1244,scholar_34865,FALSE
dblp_b_724,scholar_31300,FALSE
dblp_b_1785,scholar_60387,FALSE
dblp_b_1305,scholar_43350,TRUE
dblp_b_1841,scholar_6551,FALSE
dblp_b_139,scholar_32933,FALSE
dblp_b_1125,scholar_4154,TRUE
dblp_b_1850,scholar_42773,FALSE
dblp_b_1024,scholar_1217,FALSE
dblp_b_721,scholar_2202,FALSE
dblp_b_24,scholar_43831,TRUE
dblp_b_1012,scholar_62091,FALSE
dblp_b_1679,scholar_38211,FALSE
dblp_b_1883,scholar_49415,FALSE
dblp_b_2498,scholar_3228,TRUE
dblp_b_1637,scholar_37342,FALSE
dblp_b_209,scholar_7518,TRUE
dblp_b_2272,scholar_15065,FALSE
dblp_b_1350,scholar_13968,FALSE
dblp_b_604,scholar_11310,FALSE
dblp_b_960,scholar_50062,FALSE
dblp_b_1966,scholar_10784,TRUE
dblp_b_1146,scholar_33681,FALSE
dblp_b_2383,scholar_60461,FALSE
dblp_b_168,scholar_50935,TRUE
dblp_b_2030,scholar_40520,FALSE
dblp_b_682,scholar_31493,FALSE
dblp_b_1162,scholar_57864,TRUE
dblp_b_1698,scholar_49970,FALSE
dblp_b_2359,scholar_3341,FALSE
dblp_b_2276,scholar_10535,TRUE
dblp_b_56,scholar_16806,FALSE
dblp_b_2517,scholar_58415,FALSE
dblp_b_449,scholar_6844,FALSE
dblp_b_1523,scholar_48822,FALSE
dblp_b_1034,scholar_4431,FALSE
dblp_b_1200,scholar_9988,FALSE
dblp_b_1990,scholar_55879,TRUE
dblp_b_1180,scholar_34040,FALSE
dblp_b_1986,scholar_52875,FALSE
dblp_b_1944,scholar_29092,FALSE
dblp_b_2249,scholar_24080,FALSE
dblp_b_2005,scholar_24933,FALSE
dblp_b_1796,scholar_41656,FALSE
dblp_b_459,scholar_35302,FALSE
dblp_b_19,scholar_54355,FALSE
dblp_b_2338,scholar_19371,FALSE
dblp_b_562,scholar_59643,FALSE
dblp_b_2564,scholar_3106,FALSE
dblp_b_25,scholar_16350,TRUE
dblp_b_1426,scholar_7103,FALSE
dblp_b_1566,scholar_15378,FALSE
dblp_b_2264,scholar_35967,FALSE
dblp_b_574,scholar_6551,FALSE
dblp_b_1084,scholar_38191,FALSE
dblp_b_2293,scholar_54206,FALSE
dblp_b_843,scholar_6386,TRUE
dblp_b_375,scholar_17140,TRUE
dblp_b_1200,scholar_1183,FALSE
dblp_b_657,scholar_18487,FALSE
dblp_b_1419,scholar_27311,FALSE
dblp_b_1345,scholar_33646,TRUE
dblp_b_1830,scholar_14556,FALSE
dblp_b_1921,scholar_41268,FALSE
dblp_b_1133,scholar_36651,FALSE
dblp_b_1429,scholar_24414,FALSE
dblp_b_1840,scholar_39128,FALSE
dblp_b_1549,scholar_1307,FALSE
dblp_b_2349,scholar_48921,FALSE
dblp_b_1587,scholar_21192,FALSE
dblp_b_1288,scholar_42439,FALSE
dblp_b_1350,scholar_42562,FALSE
dblp_b_242,scholar_3725,FALSE
dblp_b_1953,scholar_3210,FALSE
dblp_b_771,scholar_22839,FALSE
dblp_b_2505,scholar_4493,FALSE
dblp_b_202,scholar_39695,FALSE
dblp_b_142,scholar_372,TRUE
dblp_b_6,scholar_3930,FALSE
dblp_b_1981,scholar_31960,FALSE
dblp_b_772,scholar_15801,FALSE
dblp_b_1213,scholar_34274,FALSE
dblp_b_649,scholar_35097,FALSE
dblp_b_2396,scholar_33648,FALSE
dblp_b_1487,scholar_3558,FALSE
dblp_b_2564,scholar_29061,FALSE
dblp_b_632,scholar_40737,FALSE
dblp_b_1912,scholar_40183,TRUE
dblp_b_1776,scholar_23948,FALSE
dblp_b_647,scholar_8806,FALSE
dblp_b_1388,scholar_25134,TRUE
dblp_b_325,scholar_16628,FALSE
dblp_b_2070,scholar_44984,FALSE
dblp_b_1282,scholar_47330,FALSE
dblp_b_2280,scholar_31580,FALSE
dblp_b_1049,scholar_47010,FALSE
dblp_b_1200,scholar_29061,FALSE
dblp_b_1200,scholar_25475,FALSE
dblp_b_1899,scholar_32909,TRUE
dblp_b_2300,scholar_50416,FALSE
dblp_b_408,scholar_409,FALSE
dblp_b_56,scholar_46297,FALSE
dblp_b_457,scholar_8555,FALSE
dblp_b_350,scholar_53969,FALSE
dblp_b_266,scholar_22857,FALSE
dblp_b_1602,scholar_58544,FALSE
dblp_b_1749,scholar_46131,FALSE
dblp_b_2483,scholar_18281,FALSE
dblp_b_2256,scholar_26822,FALSE
dblp_b_2185,scholar_35130,FALSE
dblp_b_2492,scholar_34299,FALSE
dblp_b_1717,scholar_806,TRUE
dblp_b_2513,scholar_37494,FALSE
dblp_b_1954,scholar_27198,FALSE
dblp_b_781,scholar_61887,FALSE
dblp_b_561,scholar_54081,FALSE
dblp_b_2318,scholar_41813,FALSE
dblp_b_90,scholar_47847,FALSE
dblp_b_28,scholar_55490,FALSE
dblp_b_1912,scholar_43294,TRUE
dblp_b_1826,scholar_13713,FALSE
dblp_b_1963,scholar_23065,TRUE
dblp_b_1146,scholar_14364,FALSE
dblp_b_44,scholar_26324,FALSE
dblp_b_2500,scholar_48536,FALSE
dblp_b_2349,scholar_29837,FALSE
dblp_b_1439,scholar_19238,FALSE
dblp_b_670,scholar_35978,FALSE
dblp_b_2298,scholar_57841,FALSE
dblp_b_227,scholar_11938,FALSE
dblp_b_703,scholar_29138,FALSE
dblp_b_2538,scholar_46131,FALSE
dblp_b_631,scholar_46078,FALSE
dblp_b_1443,scholar_16896,FALSE
dblp_b_1131,scholar_49156,FALSE
dblp_b_224,scholar_34045,FALSE
dblp_b_2295,scholar_6312,FALSE
dblp_b_2573,scholar_40460,FALSE
dblp_b_1909,scholar_24847,TRUE
dblp_b_1031,scholar_24004,TRUE
dblp_b_1841,scholar_53104,FALSE
dblp_b_2581,scholar_9803,TRUE
dblp_b_1023,scholar_32701,FALSE
dblp_b_638,scholar_17927,TRUE
dblp_b_1542,scholar_36378,FALSE
dblp_b_921,scholar_3306,FALSE
dblp_b_1068,scholar_20020,TRUE
dblp_b_238,scholar_35703,FALSE
dblp_b_2269,scholar_261,FALSE
dblp_b_535,scholar_5737,FALSE
dblp_b_562,scholar_22024,FALSE
dblp_b_604,scholar_19923,FALSE
dblp_b_1435,scholar_12297,FALSE
dblp_b_1033,scholar_58135,TRUE
dblp_b_746,scholar_57513,FALSE
dblp_b_41,scholar_47930,FALSE
dblp_b_2005,scholar_10812,FALSE
dblp_b_184,scholar_20160,FALSE
dblp_b_2364,scholar_18817,FALSE
dblp_b_1842,scholar_1766,FALSE
dblp_b_1404,scholar_42920,FALSE
dblp_b_2196,scholar_62412,FALSE
dblp_b_2588,scholar_59823,FALSE
dblp_b_2077,scholar_8714,TRUE
dblp_b_643,scholar_8329,FALSE
dblp_b_1439,scholar_26554,FALSE
dblp_b_284,scholar_53527,FALSE
dblp_b_2565,scholar_38692,FALSE
dblp_b_95,scholar_35170,FALSE
dblp_b_695,scholar_13508,FALSE
dblp_b_384,scholar_28335,FALSE
dblp_b_1829,scholar_6685,FALSE
dblp_b_1775,scholar_46066,TRUE
dblp_b_2338,scholar_44912,FALSE
dblp_b_527,scholar_44664,FALSE
dblp_b_961,scholar_6348,FALSE
dblp_b_721,scholar_56125,FALSE
dblp_b_1583,scholar_47315,FALSE
dblp_b_645,scholar_31806,TRUE
dblp_b_28,scholar_35914,FALSE
dblp_b_2506,scholar_8820,FALSE
dblp_b_1368,scholar_45906,FALSE
dblp_b_2270,scholar_52025,FALSE
dblp_b_787,scholar_39292,FALSE
dblp_b_1448,scholar_29517,FALSE
dblp_b_1453,scholar_57953,TRUE
dblp_b_1840,scholar_41920,FALSE
dblp_b_1640,scholar_27198,FALSE
dblp_b_1728,scholar_57579,TRUE
dblp_b_2570,scholar_22839,FALSE
dblp_b_781,scholar_45923,FALSE
dblp_b_649,scholar_34592,FALSE
dblp_b_2521,scholar_53414,FALSE
dblp_b_1947,scholar_35718,FALSE
dblp_b_632,scholar_24963,FALSE
dblp_b_1626,scholar_18858,FALSE
dblp_b_229,scholar_62377,TRUE
dblp_b_1369,scholar_18567,FALSE
dblp_b_1152,scholar_12319,FALSE
dblp_b_795,scholar_41615,FALSE
dblp_b_1712,scholar_682,FALSE
dblp_b_1212,scholar_64062,FALSE
dblp_b_1193,scholar_15513,FALSE
dblp_b_2558,scholar_62857,FALSE
dblp_b_1549,scholar_13814,FALSE
dblp_b_682,scholar_51973,FALSE
dblp_b_708,scholar_18242,FALSE
dblp_b_1200,scholar_61117,FALSE
dblp_b_672,scholar_34650,FALSE
dblp_b_234,scholar_25417,FALSE
dblp_b_1762,scholar_4386,TRUE
dblp_b_2578,scholar_23618,FALSE
dblp_b_1085,scholar_49033,FALSE
dblp_b_1268,scholar_8434,TRUE
dblp_b_563,scholar_1043,FALSE
dblp_b_1054,scholar_45168,FALSE
dblp_b_1068,scholar_58021,FALSE
dblp_b_1901,scholar_34733,FALSE
dblp_b_1438,scholar_8468,TRUE
dblp_b_1921,scholar_7233,FALSE
dblp_b_999,scholar_5983,TRUE
dblp_b_528,scholar_43474,FALSE
dblp_b_284,scholar_64009,FALSE
dblp_b_1491,scholar_25396,FALSE
dblp_b_277,scholar_8936,FALSE
dblp_b_1012,scholar_22308,FALSE
dblp_b_2086,scholar_29605,TRUE
dblp_b_107,scholar_41704,FALSE
dblp_b_584,scholar_27267,TRUE
dblp_b_661,scholar_12540,FALSE
dblp_b_610,scholar_52414,FALSE
dblp_b_1635,scholar_40897,FALSE
dblp_b_1651,scholar_4024,TRUE
dblp_b_291,scholar_45265,FALSE
dblp_b_1561,scholar_11678,FALSE
dblp_b_254,scholar_36734,FALSE
dblp_b_277,scholar_9979,FALSE
dblp_b_1752,scholar_21619,FALSE
dblp_b_2208,scholar_1043,FALSE
dblp_b_1158,scholar_63296,FALSE
dblp_b_788,scholar_58452,FALSE
dblp_b_612,scholar_13394,FALSE
dblp_b_2506,scholar_38510,FALSE
dblp_b_1456,scholar_43912,FALSE
dblp_b_2005,scholar_6889,FALSE
dblp_b_477,scholar_6348,FALSE
dblp_b_1432,scholar_60799,FALSE
dblp_b_272,scholar_61027,FALSE
dblp_b_535,scholar_33318,FALSE
dblp_b_1610,scholar_28954,FALSE
dblp_b_2483,scholar_56451,FALSE
dblp_b_554,scholar_37817,FALSE
dblp_b_2513,scholar_59362,FALSE
dblp_b_90,scholar_22722,FALSE
dblp_b_1801,scholar_58036,TRUE
dblp_b_420,scholar_62397,FALSE
dblp_b_721,scholar_13429,FALSE
dblp_b_582,scholar_8439,FALSE
dblp_b_2288,scholar_40726,FALSE
dblp_b_1203,scholar_2187,FALSE
dblp_b_272,scholar_2219,TRUE
dblp_b_1431,scholar_9299,FALSE
dblp_b_1407,scholar_32099,FALSE
dblp_b_2097,scholar_11165,FALSE
dblp_b_329,scholar_44766,FALSE
dblp_b_1607,scholar_24444,FALSE
dblp_b_1129,scholar_45082,FALSE
dblp_b_1560,scholar_43799,FALSE
dblp_b_1000,scholar_38677,FALSE
dblp_b_1407,scholar_12112,FALSE
dblp_b_962,scholar_4825,FALSE
dblp_b_842,scholar_44986,TRUE
dblp_b_1791,scholar_58498,TRUE
dblp_b_1131,scholar_44242,FALSE
dblp_b_719,scholar_63403,TRUE
dblp_b_562,scholar_14084,FALSE
dblp_b_1812,scholar_43032,FALSE
dblp_b_618,scholar_44220,FALSE
dblp_b_1151,scholar_37465,TRUE
dblp_b_1840,scholar_6326,FALSE
dblp_b_1518,scholar_40726,FALSE
dblp_b_1912,scholar_12571,FALSE
dblp_b_515,scholar_4298,FALSE
dblp_b_528,scholar_27082,FALSE
dblp_b_2565,scholar_17164,FALSE
dblp_b_1637,scholar_25664,FALSE
dblp_b_2295,scholar_35760,FALSE
dblp_b_2510,scholar_21479,FALSE
dblp_b_141,scholar_20143,FALSE
dblp_b_2538,scholar_26952,FALSE
dblp_b_1883,scholar_35865,FALSE
dblp_b_2359,scholar_45025,FALSE
dblp_b_1443,scholar_39063,FALSE
dblp_b_56,scholar_26191,FALSE
dblp_b_2564,scholar_32745,FALSE
dblp_b_2208,scholar_62335,FALSE
dblp_b_2273,scholar_1979,TRUE
dblp_b_1429,scholar_46826,FALSE
dblp_b_2420,scholar_22536,FALSE
dblp_b_1895,scholar_339,FALSE
dblp_b_1439,scholar_44214,TRUE
dblp_b_464,scholar_57667,FALSE
dblp_b_56,scholar_38092,FALSE
dblp_b_1288,scholar_8868,FALSE
dblp_b_1747,scholar_1410,TRUE
dblp_b_825,scholar_62728,FALSE
dblp_b_2222,scholar_3179,FALSE
dblp_b_2469,scholar_62414,FALSE
dblp_b_2531,scholar_30992,FALSE
dblp_b_1841,scholar_56944,FALSE
dblp_b_182,scholar_39062,FALSE
dblp_b_105,scholar_44365,FALSE
dblp_b_1801,scholar_51514,TRUE
dblp_b_791,scholar_55794,FALSE
dblp_b_434,scholar_28876,TRUE
dblp_b_2466,scholar_17082,FALSE
dblp_b_2468,scholar_54595,FALSE
dblp_b_196,scholar_57052,FALSE
dblp_b_1401,scholar_32033,FALSE
dblp_b_277,scholar_55342,FALSE
dblp_b_1901,scholar_10637,FALSE
dblp_b_189,scholar_39715,FALSE
dblp_b_930,scholar_19199,FALSE
dblp_b_2083,scholar_37264,FALSE
dblp_b_1715,scholar_46865,FALSE
dblp_b_1981,scholar_27863,FALSE
dblp_b_1836,scholar_30457,FALSE
dblp_b_703,scholar_34097,FALSE
dblp_b_79,scholar_48134,TRUE
dblp_b_1602,scholar_19883,FALSE
dblp_b_1640,scholar_18988,FALSE
dblp_b_506,scholar_60919,FALSE
dblp_b_832,scholar_57312,TRUE
dblp_b_1865,scholar_13262,FALSE
dblp_b_678,scholar_50915,TRUE
dblp_b_2495,scholar_59029,FALSE
dblp_b_49,scholar_34920,TRUE
dblp_b_1095,scholar_62823,TRUE
dblp_b_1834,scholar_39391,FALSE
dblp_b_1106,scholar_5042,TRUE
dblp_b_903,scholar_9519,FALSE
dblp_b_126,scholar_51983,FALSE
dblp_b_1341,scholar_32571,FALSE
dblp_b_1950,scholar_48485,TRUE
dblp_b_1519,scholar_50886,FALSE
dblp_b_2208,scholar_53481,FALSE
dblp_b_631,scholar_19951,FALSE
dblp_b_2208,scholar_39629,FALSE
dblp_b_668,scholar_14634,TRUE
dblp_b_996,scholar_16892,FALSE
dblp_b_492,scholar_7504,FALSE
dblp_b_850,scholar_30268,FALSE
dblp_b_1947,scholar_31100,FALSE
dblp_b_885,scholar_53977,FALSE
dblp_b_1746,scholar_23207,FALSE
dblp_b_1133,scholar_33392,TRUE
dblp_b_2561,scholar_50687,FALSE
dblp_b_1841,scholar_35151,FALSE
dblp_b_2563,scholar_5159,FALSE
dblp_b_2212,scholar_30937,FALSE
dblp_b_1610,scholar_51023,FALSE
dblp_b_1365,scholar_17701,FALSE
dblp_b_2007,scholar_58117,FALSE
dblp_b_534,scholar_29979,FALSE
dblp_b_1659,scholar_24966,FALSE
dblp_b_2226,scholar_20155,FALSE
dblp_b_1640,scholar_24183,FALSE
dblp_b_751,scholar_4358,FALSE
dblp_b_452,scholar_63141,FALSE
dblp_b_1203,scholar_10805,FALSE
dblp_b_1558,scholar_61027,FALSE
dblp_b_466,scholar_15242,TRUE
dblp_b_6,scholar_34908,FALSE
dblp_b_553,scholar_3557,TRUE
dblp_b_1953,scholar_11591,FALSE
dblp_b_842,scholar_44025,FALSE
dblp_b_1142,scholar_63354,TRUE
dblp_b_1397,scholar_63432,TRUE
dblp_b_1770,scholar_54035,FALSE
dblp_b_1524,scholar_55337,TRUE
dblp_b_1102,scholar_31402,FALSE
dblp_b_515,scholar_60606,FALSE
dblp_b_2505,scholar_25637,TRUE
dblp_b_2166,scholar_55313,FALSE
dblp_b_1156,scholar_59480,FALSE
dblp_b_2455,scholar_38944,FALSE
dblp_b_288,scholar_35151,FALSE
dblp_b_1829,scholar_4615,FALSE
dblp_b_502,scholar_19549,FALSE
dblp_b_1313,scholar_11409,FALSE
dblp_b_1883,scholar_41786,FALSE
dblp_b_2440,scholar_53793,FALSE
dblp_b_518,scholar_62335,FALSE
dblp_b_1949,scholar_55822,FALSE
dblp_b_2568,scholar_8771,FALSE
dblp_b_353,scholar_38677,FALSE
dblp_b_772,scholar_19732,FALSE
dblp_b_208,scholar_46506,FALSE
dblp_b_1560,scholar_33055,FALSE
dblp_b_2568,scholar_19951,FALSE
dblp_b_2166,scholar_19377,FALSE
dblp_b_228,scholar_1095,FALSE
dblp_b_883,scholar_20441,FALSE
dblp_b_2443,scholar_31468,FALSE
